,region_id,region_type,zip_code,state,county,city,metro,indicator_id,date,value
271,99672,zip,98263,WA,Skagit County,Lyman,Mount Vernon-Anacortes,ZSFH,2016-09-30,254011.0
272,99671,zip,98262,WA,Whatcom County,Lummi Island,Bellingham,ZSFH,2016-08-31,252341.0
273,99670,zip,98261,WA,Eastsound,,San Juan County,ZSFH,2016-07-31,250402.0
274,9967,city,Yorktown,TX,,,De Witt County,ZSFH,2016-06-30,247994.0
275,99669,zip,98260,WA,Island County,Langley,Oak Harbor,ZSFH,2016-05-31,245299.0
276,99667,zip,98258,,,,,ZSFH,2016-04-30,242886.0
277,99666,zip,98257,WA,Skagit County,La Conner,Mount Vernon-Anacortes,ZSFH,2016-03-31,240954.0
278,99665,zip,98256,WA,Snohomish County,Index,Seattle-Tacoma-Bellevue,ZSFH,2016-02-29,238789.0
279,99664,zip,98255,WA,Skagit County,Hamilton,Mount Vernon-Anacortes,ZSFH,2016-01-31,236299.0
280,99663,zip,98253,WA,Island County,Greenbank,Oak Harbor,ZSFH,2015-12-31,233237.0
281,99662,zip,98252,WA,Snohomish County,Granite Falls,Seattle-Tacoma-Bellevue,ZSFH,2015-11-30,230435.0
282,99661,zip,98251,WA,Snohomish County,Gold Bar,Seattle-Tacoma-Bellevue,ZSFH,2015-10-31,227607.0
283,99660,zip,98250,WA,Friday Harbor,,San Juan County,ZSFH,2015-09-30,225450.0
284,9966,city,Yachats,OR,Lincoln County,,Newport,ZSFH,2015-08-31,223444.0
285,99659,zip,98249,WA,Island County,Freeland,Oak Harbor,ZSFH,2015-07-31,221072.0
286,99658,zip,98248,WA,Whatcom County,Ferndale,Bellingham,ZSFH,2015-06-30,219120.0
287,99657,zip,98247,WA,Whatcom County,Everson,Bellingham,ZSFH,2015-05-31,217384.0
288,99656,zip,98245,WA,Eastsound,,San Juan County,ZSFH,2015-04-30,215823.0
289,99655,zip,98244,WA,Whatcom County,Deming,Bellingham,ZSFH,2015-03-31,213455.0
290,99654,zip,98243,WA,Eastsound,,San Juan County,ZSFH,2015-02-28,210922.0
291,99653,zip,98241,WA,Snohomish County,Darrington,Seattle-Tacoma-Bellevue,ZSFH,2015-01-31,208709.0
292,99652,zip,98240,WA,Whatcom County,Custer,Bellingham,ZSFH,2014-12-31,207113.0
293,99651,zip,98239,WA,Island County,Coupeville,Oak Harbor,ZSFH,2014-11-30,205759.0
294,99649,zip,98237,WA,Skagit County,Concrete,Mount Vernon-Anacortes,ZSFH,2014-10-31,204408.0
295,99648,zip,98236,WA,Island County,Clinton,Oak Harbor,ZSFH,2014-09-30,202649.0
296,99647,zip,98235,WA,Skagit County,Mount Vernon,Mount Vernon-Anacortes,ZSFH,2014-08-31,200978.0
297,99646,zip,98233,WA,Skagit County,Burlington,Mount Vernon-Anacortes,ZSFH,2014-07-31,199749.0
298,99645,zip,98232,WA,Skagit County,Bow,Mount Vernon-Anacortes,ZSFH,2014-06-30,198669.0
299,99643,zip,98230,WA,Whatcom County,Blaine,Bellingham,ZSFH,2014-05-31,197629.0
300,99642,zip,98229,WA,Whatcom County,,Bellingham,ZSFH,2014-04-30,196223.0
301,99639,zip,98226,WA,Whatcom County,,Bellingham,ZSFH,2014-03-31,195061.0
302,99638,zip,98225,WA,Whatcom County,,Bellingham,ZSFH,2014-02-28,193916.0
303,99637,zip,98224,WA,Snohomish County,Gold Bar,Seattle-Tacoma-Bellevue,ZSFH,2014-01-31,193107.0
304,99636,zip,98223,,,,,ZSFH,2013-12-31,192500.0
305,99635,zip,98222,WA,Olga,,San Juan County,ZSFH,2013-11-30,191851.0
306,99634,zip,98221,WA,Skagit County,Anacortes,Mount Vernon-Anacortes,ZSFH,2013-10-31,190949.0
307,99633,zip,98220,WA,Whatcom County,Acme,Bellingham,ZSFH,2013-09-30,189786.0
308,99631,zip,98208,,,,,ZSFH,2013-08-31,188537.0
309,9963,city,Satartia,MS,Yazoo County,,Jackson,ZSFH,2013-07-31,187168.0
310,99629,zip,98206,WA,Island County,Clinton,Oak Harbor,ZSFH,2013-06-30,185870.0
311,99627,zip,98204,WA,Snohomish County,Paine Field-Lake Stickney,Seattle-Tacoma-Bellevue,ZSFH,2013-05-31,184359.0
312,99626,zip,98203,WA,Snohomish County,Everett,Seattle-Tacoma-Bellevue,ZSFH,2013-04-30,183103.0
313,99625,zip,98201,,,,,ZSFH,2013-03-31,182037.0
314,99624,zip,98199,,,,,ZSFH,2013-02-28,182261.0
315,99623,zip,98198,,,,,ZSFH,2013-01-31,182464.0
316,9962,city,Vale,SD,,,Butte County,ZSFH,2012-12-31,182206.0
317,99618,zip,98188,WA,King County,Seatac,Seattle-Tacoma-Bellevue,ZSFH,2012-11-30,180958.0
318,99614,zip,98178,WA,King County,Bryn Mawr-Skyway,Seattle-Tacoma-Bellevue,ZSFH,2012-10-31,179883.0
319,99613,zip,98177,WA,King County,Shoreline,Seattle-Tacoma-Bellevue,ZSFH,2012-09-30,179325.0
320,9961,city,San Patricio,TX,San Patricio County,,Corpus Christi,ZSFH,2012-08-31,178680.0
321,99608,zip,98168,WA,King County,Burien,Seattle-Tacoma-Bellevue,ZSFH,2012-07-31,178213.0
322,99607,zip,98166,WA,King County,Burien,Seattle-Tacoma-Bellevue,ZSFH,2012-06-30,177508.0
323,99605,zip,98164,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2012-05-31,177308.0
324,99601,zip,98155,,,,,ZSFH,2012-04-30,176893.0
325,9960,city,Wildrose,ND,Williams County,,Williston,ZSFH,2012-03-31,176792.0
326,99598,zip,98148,WA,King County,Burien,Seattle-Tacoma-Bellevue,ZSFH,2012-02-29,175188.0
327,99597,zip,98146,,,,,ZSFH,2012-01-31,173285.0
328,99595,zip,98144,,,,,ZSFH,2011-12-31,171072.0
329,99591,zip,98136,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2011-11-30,170370.0
330,99590,zip,98134,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2011-10-31,170098.0
331,99589,zip,98133,,,,,ZSFH,2011-09-30,170418.0
332,99584,zip,98126,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2011-08-31,170858.0
333,99583,zip,98125,,,,,ZSFH,2011-07-31,171490.0
334,99581,zip,98122,,,,,ZSFH,2011-06-30,171910.0
335,99580,zip,98121,,,,,ZSFH,2011-05-31,172304.0
336,9958,city,Spurlockville,WV,Lincoln County,,Huntington-Ashland,ZSFH,2011-04-30,173253.0
337,99579,zip,98119,,,,,ZSFH,2011-03-31,174029.0
338,99578,zip,98118,,,,,ZSFH,2011-02-28,174775.0
339,99577,zip,98117,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2011-01-31,175207.0
340,99576,zip,98116,,,,,ZSFH,2010-12-31,175804.0
341,99575,zip,98115,,,,,ZSFH,2010-11-30,176256.0
342,99572,zip,98112,,,,,ZSFH,2010-10-31,176545.0
343,99570,zip,98110,WA,Kitsap County,Bainbridge Island,Bremerton-Silverdale,ZSFH,2010-09-30,176314.0
344,99569,zip,98109,,,,,ZSFH,2010-08-31,176572.0
345,99568,zip,98108,,,,,ZSFH,2010-07-31,176107.0
346,99567,zip,98107,,,,,ZSFH,2010-06-30,176118.0
347,99566,zip,98106,,,,,ZSFH,2010-05-31,175597.0
348,99565,zip,98105,,,,,ZSFH,2010-04-30,174810.0
349,99564,zip,98104,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2010-03-31,174451.0
350,99563,zip,98103,,,,,ZSFH,2010-02-28,175141.0
351,99562,zip,98102,,,,,ZSFH,2010-01-31,176360.0
352,99561,zip,98101,WA,King County,Seattle,Seattle-Tacoma-Bellevue,ZSFH,2009-12-31,177873.0
353,9956,city,Prairie Rose,ND,Cass County,,Fargo,ZSFH,2009-11-30,178284.0
354,99559,zip,98092,WA,King County,Auburn,Seattle-Tacoma-Bellevue,ZSFH,2009-10-31,178838.0
355,99557,zip,98087,,,,,ZSFH,2009-09-30,179853.0
356,99554,zip,98077,WA,King County,Woodinville,Seattle-Tacoma-Bellevue,ZSFH,2009-08-31,180602.0
357,99553,zip,98075,,,,,ZSFH,2009-07-31,182308.0
358,99552,zip,98074,,,,,ZSFH,2009-06-30,183755.0
359,99550,zip,98072,WA,King County,Woodinville,Seattle-Tacoma-Bellevue,ZSFH,2009-05-31,185204.0
360,99548,zip,98070,WA,King County,Vashon,Seattle-Tacoma-Bellevue,ZSFH,2009-04-30,186994.0
361,99547,zip,98068,WA,Kittitas County,Snoqualmie Pass,Ellensburg,ZSFH,2009-03-31,187522.0
362,99546,zip,98065,WA,King County,Snoqualmie,Seattle-Tacoma-Bellevue,ZSFH,2009-02-28,188250.0
363,99541,zip,98059,WA,King County,Renton,Seattle-Tacoma-Bellevue,ZSFH,2009-01-31,188612.0
364,99540,zip,98058,,,,,ZSFH,2008-12-31,189779.0
365,99539,zip,98057,WA,King County,Renton,Seattle-Tacoma-Bellevue,ZSFH,2008-11-30,191628.0
366,99538,zip,98056,,,,,ZSFH,2008-10-31,193158.0
367,99537,zip,98055,WA,King County,Renton,Seattle-Tacoma-Bellevue,ZSFH,2008-09-30,192929.0
368,99535,zip,98053,WA,King County,Redmond,Seattle-Tacoma-Bellevue,ZSFH,2008-08-31,192752.0
369,99534,zip,98052,,,,,ZSFH,2008-07-31,192306.0
370,99533,zip,98051,WA,King County,Ravensdale,Seattle-Tacoma-Bellevue,ZSFH,2008-06-30,192355.0
371,99532,zip,98050,WA,King County,Issaquah,Seattle-Tacoma-Bellevue,ZSFH,2008-05-31,193154.0
372,99531,zip,98047,WA,King County,Pacific,Seattle-Tacoma-Bellevue,ZSFH,2008-04-30,193273.0
373,9953,city,Logansport,IN,,,Cass County,ZSFH,2008-03-31,194189.0
374,99529,zip,98045,WA,King County,North Bend,Seattle-Tacoma-Bellevue,ZSFH,2008-02-29,193707.0
375,99528,zip,98043,WA,Snohomish County,Mountlake Terrace,Seattle-Tacoma-Bellevue,ZSFH,2008-01-31,193852.0
376,99527,zip,98042,,,,,ZSFH,2007-12-31,193742.0
377,99525,zip,98040,WA,King County,Mercer Island,Seattle-Tacoma-Bellevue,ZSFH,2007-11-30,193625.0
378,99524,zip,98039,WA,King County,Medina,Seattle-Tacoma-Bellevue,ZSFH,2007-10-31,193201.0
379,99523,zip,98038,WA,King County,Maple Valley,Seattle-Tacoma-Bellevue,ZSFH,2007-09-30,193523.0
380,99522,zip,98037,WA,Snohomish County,Lynnwood,Seattle-Tacoma-Bellevue,ZSFH,2007-08-31,193830.0
381,99521,zip,98036,WA,Snohomish County,Lynnwood,Seattle-Tacoma-Bellevue,ZSFH,2007-07-31,194348.0
382,99519,zip,98034,,,,,ZSFH,2007-06-30,193906.0
383,99518,zip,98033,,,,,ZSFH,2007-05-31,193119.0
384,99517,zip,98032,WA,King County,Kent,Seattle-Tacoma-Bellevue,ZSFH,2007-04-30,191318.0
385,99516,zip,98031,,,,,ZSFH,2007-03-31,189874.0
386,99515,zip,98030,,,,,ZSFH,2007-02-28,188522.0
387,99514,zip,98029,,,,,ZSFH,2007-01-31,187431.0
388,99513,zip,98028,WA,King County,Kenmore,Seattle-Tacoma-Bellevue,ZSFH,2006-12-31,185582.0
389,99512,zip,98027,WA,King County,Issaquah,Seattle-Tacoma-Bellevue,ZSFH,2006-11-30,183277.0
390,99511,zip,98026,WA,Snohomish County,Edmonds,Seattle-Tacoma-Bellevue,ZSFH,2006-10-31,180541.0
391,9951,city,Lizella,GA,Bibb County,,Macon-Bibb County,ZSFH,2006-09-30,177900.0
392,99509,zip,98024,WA,King County,Fall City,Seattle-Tacoma-Bellevue,ZSFH,2006-08-31,176678.0
393,99508,zip,98023,,,,,ZSFH,2006-07-31,176427.0
394,99507,zip,98022,WA,King County,Enumclaw,Seattle-Tacoma-Bellevue,ZSFH,2006-06-30,175571.0
395,99506,zip,98021,WA,Snohomish County,Bothell,Seattle-Tacoma-Bellevue,ZSFH,2006-05-31,172994.0
396,99505,zip,98020,WA,Snohomish County,Edmonds,Seattle-Tacoma-Bellevue,ZSFH,2006-04-30,170344.0
397,99504,zip,98019,WA,King County,Duvall,Seattle-Tacoma-Bellevue,ZSFH,2006-03-31,167668.0
398,99502,zip,98014,WA,King County,Carnation,Seattle-Tacoma-Bellevue,ZSFH,2006-02-28,165442.0
399,99500,zip,98012,,,,,ZSFH,2006-01-31,162702.0
400,9950,city,Lincoln,VT,,,Addison County,ZSFH,2005-12-31,160948.0
401,995,county,Donley County,TX,,,,ZSFH,2005-11-30,159447.0
402,99499,zip,98011,,,,,ZSFH,2005-10-31,158513.0
403,99498,zip,98010,WA,King County,Black Diamond,Seattle-Tacoma-Bellevue,ZSFH,2005-09-30,157658.0
404,99496,zip,98008,,,,,ZSFH,2005-08-31,156047.0
405,99495,zip,98007,,,,,ZSFH,2005-07-31,153899.0
406,99494,zip,98006,,,,,ZSFH,2005-06-30,152600.0
407,99493,zip,98005,,,,,ZSFH,2005-05-31,152634.0
408,99492,zip,98004,,,,,ZSFH,2005-04-30,153370.0
409,99491,zip,98003,WA,King County,Federal Way,Seattle-Tacoma-Bellevue,ZSFH,2005-03-31,154150.0
410,99490,zip,98002,,,,,ZSFH,2005-02-28,154467.0
411,9949,city,Lewisburg,TN,,,Marshall County,ZSFH,2005-01-31,155340.0
412,99489,zip,98001,,,,,ZSFH,2022-02-28,358088.0
413,99488,zip,97920,OR,Malheur County,Westfall,Ontario,ZSFH,2022-01-31,353821.0
414,99487,zip,97918,OR,Malheur County,Vale,Ontario,ZSFH,2021-12-31,347393.0
415,99485,zip,97914,OR,Malheur County,,Ontario,ZSFH,2021-11-30,343565.0
416,99484,zip,97913,OR,Malheur County,Nyssa,Ontario,ZSFH,2021-10-31,341212.0
417,99483,zip,97911,OR,Malheur County,Juntura,Ontario,ZSFH,2021-09-30,337105.0
418,99482,zip,97910,OR,Malheur County,Jordan Valley,Ontario,ZSFH,2021-08-31,325363.0
419,99481,zip,97909,OR,Malheur County,Vale,Ontario,ZSFH,2021-07-31,317573.0
420,99480,zip,97908,OR,Malheur County,Ironside,Ontario,ZSFH,2021-06-30,307204.0
421,99479,zip,97907,OR,Huntington,,Baker County,ZSFH,2021-05-31,304776.0
422,99478,zip,97906,OR,Malheur County,Harper,Ontario,ZSFH,2021-04-30,312272.0
423,99477,zip,97905,OR,Durkee,,Baker County,ZSFH,2021-03-31,316705.0
424,99476,zip,97904,OR,Drewsey,,Harney County,ZSFH,2021-02-28,303909.0
425,99475,zip,97903,OR,Malheur County,Brogan,Ontario,ZSFH,2021-01-31,306196.0
426,99474,zip,97902,OR,Malheur County,Jordan Valley,Ontario,ZSFH,2020-12-31,298951.0
427,99473,zip,97901,OR,Malheur County,Adrian,Ontario,ZSFH,2020-11-30,293081.0
428,99472,zip,97886,OR,Umatilla County,Weston,Hermiston-Pendleton,ZSFH,2020-10-31,295995.0
429,99471,zip,97885,OR,Wallowa,,Wallowa County,ZSFH,2020-09-30,299890.0
430,99470,zip,97884,OR,Unity,,Baker County,ZSFH,2020-08-31,301682.0
431,99469,zip,97883,OR,Union County,Union,La Grande,ZSFH,2020-07-31,284740.0
432,99468,zip,97882,OR,Umatilla County,Umatilla,Hermiston-Pendleton,ZSFH,2020-06-30,296682.0
433,99467,zip,97880,OR,Umatilla County,Ukiah,Hermiston-Pendleton,ZSFH,2020-05-31,289211.0
434,99466,zip,97877,OR,Sumpter,,Baker County,ZSFH,2020-04-30,290721.0
435,99465,zip,97876,OR,Union County,Summerville,La Grande,ZSFH,2020-03-31,291574.0
436,99464,zip,97875,OR,Umatilla County,Stanfield,Hermiston-Pendleton,ZSFH,2020-02-29,292572.0
437,99463,zip,97874,OR,Spray,,Wheeler County,ZSFH,2020-01-31,292643.0
438,99461,zip,97870,OR,Richland,,Baker County,ZSFH,2019-12-31,293197.0
439,99460,zip,97869,OR,Prairie City,,Grant County,ZSFH,2019-11-30,291905.0
440,99459,zip,97868,OR,Umatilla County,Pilot Rock,Hermiston-Pendleton,ZSFH,2019-10-31,290949.0
441,99458,zip,97867,OR,Union County,North Powder,La Grande,ZSFH,2019-09-30,289227.0
442,99457,zip,97865,OR,Mount Vernon,,Grant County,ZSFH,2019-08-31,287519.0
443,99456,zip,97864,OR,Mount Vernon,,Grant County,ZSFH,2019-07-31,285343.0
444,99455,zip,97862,OR,Umatilla County,Milton Freewater,Hermiston-Pendleton,ZSFH,2019-06-30,281579.0
445,99453,zip,97859,OR,Umatilla County,Pendleton,Hermiston-Pendleton,ZSFH,2019-05-31,278565.0
446,99452,zip,97857,OR,Lostine,,Wallowa County,ZSFH,2019-04-30,276179.0
447,99450,zip,97850,OR,Union County,,La Grande,ZSFH,2019-03-31,274981.0
448,99449,zip,97848,OR,Kimberly,,Grant County,ZSFH,2019-02-28,272581.0
449,99448,zip,97846,OR,Joseph,,Wallowa County,ZSFH,2019-01-31,270865.0
450,99447,zip,97845,OR,John Day,,Grant County,ZSFH,2018-12-31,268621.0
451,99446,zip,97844,OR,Morrow County,Irrigon,Hermiston-Pendleton,ZSFH,2018-11-30,267671.0
452,99445,zip,97843,OR,Morrow County,Ione,Hermiston-Pendleton,ZSFH,2018-10-31,265982.0
453,99444,zip,97842,OR,Imnaha,,Wallowa County,ZSFH,2018-09-30,264979.0
454,99443,zip,97841,OR,Union County,Imbler,La Grande,ZSFH,2018-08-31,263582.0
455,99442,zip,97840,OR,Halfway,,Baker County,ZSFH,2018-07-31,263904.0
456,99441,zip,97839,OR,Morrow County,Lexington,Hermiston-Pendleton,ZSFH,2018-06-30,265633.0
457,99440,zip,97838,OR,Umatilla County,Hermiston,Hermiston-Pendleton,ZSFH,2018-05-31,265369.0
458,99439,zip,97837,OR,Hereford,,Baker County,ZSFH,2018-04-30,263607.0
459,99438,zip,97836,OR,Morrow County,Heppner,Hermiston-Pendleton,ZSFH,2018-03-31,260468.0
460,99437,zip,97835,OR,Umatilla County,Helix,Hermiston-Pendleton,ZSFH,2018-02-28,258140.0
461,99436,zip,97834,OR,Halfway,,Baker County,ZSFH,2018-01-31,255883.0
462,99435,zip,97833,OR,Haines,,Baker County,ZSFH,2017-12-31,253146.0
463,99434,zip,97830,OR,Fossil,,Wheeler County,ZSFH,2017-11-30,251721.0
464,99433,zip,97828,OR,Enterprise,,Wallowa County,ZSFH,2017-10-31,249891.0
465,99432,zip,97827,OR,Union County,Elgin,La Grande,ZSFH,2017-09-30,248058.0
466,99431,zip,97826,OR,Umatilla County,Echo,Hermiston-Pendleton,ZSFH,2017-08-31,246292.0
467,99430,zip,97825,OR,Mount Vernon,,Grant County,ZSFH,2017-07-31,243629.0
468,9943,city,Richville,MN,Otter Tail County,,Fergus Falls,ZSFH,2017-06-30,241339.0
469,99429,zip,97824,OR,Union County,Cove,La Grande,ZSFH,2017-05-31,238856.0
470,99428,zip,97823,OR,Condon,,Gilliam County,ZSFH,2017-04-30,237041.0
471,99427,zip,97820,OR,Canyon City,,Grant County,ZSFH,2017-03-31,234616.0
472,99426,zip,97819,OR,Bridgeport,,Baker County,ZSFH,2017-02-28,232718.0
473,99425,zip,97818,OR,Morrow County,Boardman,Hermiston-Pendleton,ZSFH,2017-01-31,230892.0
474,99423,zip,97814,OR,Baker City,,Baker County,ZSFH,2016-12-31,229001.0
475,99422,zip,97813,OR,Umatilla County,Athena,Hermiston-Pendleton,ZSFH,2016-11-30,226434.0
476,99421,zip,97812,OR,Arlington,,Gilliam County,ZSFH,2016-10-31,224685.0
477,99420,zip,97810,OR,Umatilla County,Adams,Hermiston-Pendleton,ZSFH,2016-09-30,222564.0
478,99419,zip,97801,OR,Umatilla County,Pendleton,Hermiston-Pendleton,ZSFH,2016-08-31,220526.0
479,99417,zip,97760,OR,Terrebonne,,Jefferson County,ZSFH,2016-07-31,217601.0
480,99416,zip,97759,OR,Deschutes County,Sisters,Bend-Redmond,ZSFH,2016-06-30,215252.0
481,99414,zip,97756,OR,Deschutes County,Redmond,Bend-Redmond,ZSFH,2016-05-31,213891.0
482,99413,zip,97754,OR,Crook County,,Prineville,ZSFH,2016-04-30,212577.0
483,99412,zip,97753,OR,Crook County,Powell Butte,Prineville,ZSFH,2016-03-31,212775.0
484,99411,zip,97752,OR,Crook County,Post,Prineville,ZSFH,2016-02-29,211513.0
485,99410,zip,97751,OR,Crook County,Paulina,Prineville,ZSFH,2016-01-31,210349.0
486,9941,city,Parnell,IA,,,Iowa County,ZSFH,2015-12-31,208236.0
487,99409,zip,97750,OR,Mitchell,,Wheeler County,ZSFH,2015-11-30,205967.0
488,99408,zip,97741,OR,Madras,,Jefferson County,ZSFH,2015-10-31,204205.0
489,99407,zip,97739,OR,Deschutes County,La Pine,Bend-Redmond,ZSFH,2015-09-30,203502.0
490,99406,zip,97738,OR,Hines,,Harney County,ZSFH,2015-08-31,203001.0
491,99405,zip,97737,OR,Klamath County,Gilchrist,Klamath Falls,ZSFH,2015-07-31,202786.0
492,99404,zip,97736,OR,Frenchglen,,Harney County,ZSFH,2015-06-30,200590.0
493,99402,zip,97734,OR,Culver,,Jefferson County,ZSFH,2015-05-31,197933.0
494,99401,zip,97733,OR,Klamath County,Crescent Lake,Klamath Falls,ZSFH,2015-04-30,195142.0
495,99400,zip,97732,OR,Crane,,Harney County,ZSFH,2015-03-31,192889.0
496,9940,city,Palo Cedro,CA,Shasta County,,Redding,ZSFH,2015-02-28,192088.0
497,99399,zip,97731,OR,Klamath County,Chemult,Klamath Falls,ZSFH,2015-01-31,190836.0
498,99398,zip,97730,OR,Camp Sherman,,Jefferson County,ZSFH,2014-12-31,190184.0
499,99397,zip,97722,OR,Diamond,,Harney County,ZSFH,2014-11-30,189522.0
500,99396,zip,97721,OR,Princeton,,Harney County,ZSFH,2014-10-31,188164.0
501,99395,zip,97720,OR,Burns,,Harney County,ZSFH,2014-09-30,186483.0
502,99394,zip,97712,OR,Deschutes County,Brothers,Bend-Redmond,ZSFH,2014-08-31,184590.0
503,9939,city,Muscoda,WI,Grant County,,Platteville,ZSFH,2014-07-31,183313.0
504,99389,zip,97707,OR,Deschutes County,Bend,Bend-Redmond,ZSFH,2014-06-30,182996.0
505,99388,zip,97702,OR,Deschutes County,Bend,Bend-Redmond,ZSFH,2014-05-31,182192.0
506,99387,zip,97701,OR,Deschutes County,Bend,Bend-Redmond,ZSFH,2014-04-30,181955.0
507,99386,zip,97641,OR,Christmas Valley,,Lake County,ZSFH,2014-03-31,180771.0
508,99385,zip,97640,OR,Summer Lake,,Lake County,ZSFH,2014-02-28,179841.0
509,99384,zip,97639,OR,Klamath County,Sprague River,Klamath Falls,ZSFH,2014-01-31,178478.0
510,99383,zip,97638,OR,Silver Lake,,Lake County,ZSFH,2013-12-31,177337.0
511,99382,zip,97637,OR,Plush,,Lake County,ZSFH,2013-11-30,176360.0
512,99381,zip,97636,OR,Paisley,,Lake County,ZSFH,2013-10-31,175552.0
513,99380,zip,97635,CA,New Pine Creek,,Modoc County,ZSFH,2013-09-30,175147.0
514,99379,zip,97634,OR,Klamath County,,Klamath Falls,ZSFH,2013-08-31,174625.0
515,99378,zip,97633,OR,Klamath County,Merrill,Klamath Falls,ZSFH,2013-07-31,173755.0
516,99377,zip,97632,OR,Klamath County,Malin,Klamath Falls,ZSFH,2013-06-30,172282.0
517,99376,zip,97630,OR,Lakeview,,Lake County,ZSFH,2013-05-31,171638.0
518,99375,zip,97627,OR,Klamath County,Keno,Klamath Falls,ZSFH,2013-04-30,171105.0
519,99374,zip,97626,OR,Klamath County,Fort Klamath,Klamath Falls,ZSFH,2013-03-31,170240.0
520,99373,zip,97625,OR,Klamath County,Dairy,Klamath Falls,ZSFH,2013-02-28,168264.0
521,99372,zip,97624,OR,Klamath County,Chiloquin,Klamath Falls,ZSFH,2013-01-31,167060.0
522,99371,zip,97623,OR,Klamath County,Bonanza,Klamath Falls,ZSFH,2012-12-31,165841.0
523,99370,zip,97622,OR,Klamath County,Bly,Klamath Falls,ZSFH,2012-11-30,165028.0
524,9937,city,Mooreton,ND,Richland County,,Wahpeton,ZSFH,2012-10-31,163751.0
525,99369,zip,97621,OR,Klamath County,Beatty,Klamath Falls,ZSFH,2012-09-30,162359.0
526,99366,zip,97603,OR,Klamath County,,Klamath Falls,ZSFH,2012-08-31,161232.0
527,99364,zip,97601,OR,Klamath County,,Klamath Falls,ZSFH,2012-07-31,160989.0
528,99363,zip,97544,OR,Josephine County,Williams,Grants Pass,ZSFH,2012-06-30,161450.0
529,99362,zip,97543,OR,Josephine County,,Grants Pass,ZSFH,2012-05-31,161609.0
530,99361,zip,97541,OR,Jackson County,Trail,Medford,ZSFH,2012-04-30,160321.0
531,99360,zip,97540,OR,Jackson County,Talent,Medford,ZSFH,2012-03-31,160106.0
532,9936,city,Hartford,MI,Van Buren County,,Kalamazoo-Portage,ZSFH,2012-02-29,159703.0
533,99359,zip,97539,OR,Jackson County,Shady Cove,Medford,ZSFH,2012-01-31,160448.0
534,99358,zip,97538,OR,Josephine County,Selma,Grants Pass,ZSFH,2011-12-31,160415.0
535,99357,zip,97537,OR,Jackson County,Rogue River,Medford,ZSFH,2011-11-30,160686.0
536,99356,zip,97536,OR,Jackson County,Prospect,Medford,ZSFH,2011-10-31,161397.0
537,99355,zip,97535,OR,Jackson County,Phoenix,Medford,ZSFH,2011-09-30,162267.0
538,99354,zip,97534,OR,Josephine County,O Brien,Grants Pass,ZSFH,2011-08-31,162040.0
539,99352,zip,97532,OR,Josephine County,Merlin,Grants Pass,ZSFH,2011-07-31,160195.0
540,99351,zip,97531,OR,Josephine County,Cave Junction,Grants Pass,ZSFH,2011-06-30,158314.0
541,99350,zip,97530,OR,Jackson County,Jacksonville,Medford,ZSFH,2011-05-31,157425.0
542,99348,zip,97527,OR,Josephine County,,Grants Pass,ZSFH,2011-04-30,157567.0
543,99347,zip,97526,OR,Josephine County,,Grants Pass,ZSFH,2011-03-31,157471.0
544,99346,zip,97525,OR,Jackson County,Gold Hill,Medford,ZSFH,2011-02-28,158040.0
545,99345,zip,97524,OR,Jackson County,Eagle Point,Medford,ZSFH,2011-01-31,157105.0
546,99344,zip,97523,OR,Josephine County,Cave Junction,Grants Pass,ZSFH,2010-12-31,156921.0
547,99343,zip,97522,OR,Jackson County,Butte Falls,Medford,ZSFH,2010-11-30,155923.0
548,99342,zip,97520,OR,Jackson County,Ashland,Medford,ZSFH,2010-10-31,156105.0
549,99341,zip,97504,OR,Jackson County,,Medford,ZSFH,2010-09-30,155228.0
550,99340,zip,97503,OR,Jackson County,White City,Medford,ZSFH,2010-08-31,156139.0
551,99339,zip,97502,OR,Jackson County,Central Point,Medford,ZSFH,2010-07-31,156018.0
552,99338,zip,97501,OR,Jackson County,,Medford,ZSFH,2010-06-30,156324.0
553,99337,zip,97499,OR,Douglas County,Yoncalla,Roseburg,ZSFH,2010-05-31,155182.0
554,99336,zip,97498,OR,Lincoln County,Yachats,Newport,ZSFH,2010-04-30,155548.0
